opeid,name,address,city,state,state_desc,zipcode,zipcode_ext,school_type_code,school_type_desc,year_1,year_1_borrowers_in_default,year_1_borrowers_in_repay,year_1_default_rate,year_2,year_2_borrowers_in_default,year_2_borrowers_in_repay,year_2_default_rate,year_3,year_3_borrowers_in_default,year_3_borrowers_in_repay,year_3_default_rate
20839,NORTHERN NEW MEXICO COLLEGE,STATE HIGHWAY 554EL RITO CAMPUS,EL RITO,NM,NEW MEXICO,87530,0,1,Public,2013,39,158,24.6,2012,35,133,26.3,2011,17,89,19.1
3162,NORTHERN OKLAHOMA COLLEGE,1220 EAST GRAND,TONKAWA,OK,OKLAHOMA,74653,310,1,Public,2013,222,1360,16.3,2012,258,1361,18.9,2011,282,1170,24.1
3466,NORTHERN STATE UNIVERSITY,1200 SOUTH JAY STREET,ABERDEEN,SD,SOUTH DAKOTA,57401,7198,1,Public,2013,67,637,10.5,2012,65,678,9.5,2011,63,561,11.2
23531,NORTHERN TIER CAREER CENTER,120 CAREER CENTER LANE,TOWANDA,PA,PENNSYLVANIA,18848,8095,1,Public,2013,7,35,20,2012,6,34,17.6,2011,2,33,6
3727,NORTHERN VIRGINIA COMMUNITY COLLEGE,8333 LITTLE RIVER TURNPIKE,ANNANDALE,VA,VIRGINIA,22003,3743,1,Public,2013,652,5272,12.3,2012,480,3972,12,2011,421,3085,13.6
41694,NORTHERN VIRGINIA SCHOOL OF THERAPEUTIC MASSAGE,6402 ARLINGTON BOULEVARD SUITE 840,FALLS CHURCH,VA,VIRGINIA,22042,4302,3,PrivateForProfit,2013,7,66,10.6,2012,1,33,3,2011,0,0,0
3930,NORTHERN WYOMING COMMUNITY COLLEGE DISTRICT,3059 COFFEEN AVENUE,SHERIDAN,WY,WYOMING,82801,9133,1,Public,2013,51,359,14.2,2012,40,316,12.6,2011,58,316,18.3
21881,NORTHLAND CAREER CENTER,1801 BRANCH STREET,PLATTE CITY,MO,MISSOURI,64079,8333,1,Public,2013,1,31,3.2,2012,12,87,13.7,2011,7,35,20
3875,NORTHLAND COLLEGE,1411 ELLIS AVENUE,ASHLAND,WI,WISCONSIN,54806,3999,2,PrivateNonProfit,2013,8,172,4.6,2012,13,205,6.3,2011,14,205,6.8
2385,NORTHLAND COMMUNITY AND TECHNICAL COLLEGE,1101 HIGHWAY ONE EAST,THIEF RIVER FALLS,MN,MINNESOTA,56701,2598,1,Public,2013,178,1325,13.4,2012,182,1391,13,2011,237,1438,16.4
35705,NORTHPOINT BIBLE COLLEGE,320 SOUTH MAIN STREET,HAVERHILL,MA,MASSACHUSETTS,1835,0,2,PrivateNonProfit,2013,5,86,5.8,2012,10,83,12,2011,13,85,15.2
5697,NORTHWEST - SHOALS COMMUNITY COLLEGE,800 GEORGE WALLACE BOULEVARD,MUSCLE SHOALS,AL,ALABAMA,35662,3206,1,Public,2013,171,814,21,2012,198,852,23.2,2011,217,823,26.3
30633,NORTHWEST ARKANSAS COMMUNITY COLLEGE,ONE COLLEGE AVENUE,BENTONVILLE,AR,ARKANSAS,72712,5190,1,Public,2013,355,1872,18.9,2012,291,1617,17.9,2011,168,1153,14.5
40453,NORTHWEST BEAUTY SCHOOL,6770 ANTOINE DRIVE,HOUSTON,TX,TEXAS,77091,1208,3,PrivateForProfit,2013,15,43,34.8,2012,9,35,25.7,2011,2,10,20
38385,NORTHWEST CAREER COLLEGE,7398 SMOKE RANCH ROAD,LAS VEGAS,NV,NEVADA,89128,255,3,PrivateForProfit,2013,35,186,18.8,2012,56,189,29.6,2011,73,186,39.2
3208,NORTHWEST CHRISTIAN UNIVERSITY,828 EAST 11TH AVENUE,EUGENE,OR,OREGON,97401,3727,2,PrivateNonProfit,2013,15,250,6,2012,4,212,1.8,2011,8,196,4
3931,NORTHWEST COLLEGE,231 WEST 6TH STREET,POWELL,WY,WYOMING,82435,1895,1,Public,2013,58,345,16.8,2012,62,328,18.9,2011,50,365,13.6
26021,NORTHWEST COLLEGE OF ART & DESIGN,16301 CREATIVE DRIVE N.E.,POULSBO,WA,WASHINGTON,98370,8625,3,PrivateForProfit,2013,2,30,6.6,2012,2,38,5.2,2011,6,44,13.6
21010,NORTHWEST COLLEGE SCHOOL OF BEAUTY,8307 SOUTH EAST MONTEREY AVENUE,CLACKAMAS,OR,OREGON,97086,7702,3,PrivateForProfit,2013,49,410,11.9,2012,39,330,11.8,2011,46,246,18.6
1510,NORTHWEST FLORIDA STATE COLLEGE,100 COLLEGE BOULEVARD,NICEVILLE,FL,FLORIDA,32578,1295,1,Public,2013,86,502,17.1,2012,80,453,17.6,2011,65,442,14.7
32833,NORTHWEST HVAC/R ASSOCIATION & TRAINING,204 EAST NORA AVE,SPOKANE,WA,WASHINGTON,99207,2336,2,PrivateNonProfit,2013,11,41,26.8,2012,7,37,18.9,2011,5,47,10.6
4600,NORTHWEST IOWA COMMUNITY COLLEGE,603 WEST PARK STREET,SHELDON,IA,IOWA,51201,1046,1,Public,2013,27,327,8.2,2012,34,333,10.2,2011,43,365,11.7
5267,NORTHWEST KANSAS TECHNICAL COLLEGE,1209 HARRISON STREET PO BOX 668,GOODLAND,KS,KANSAS,67735,3441,1,Public,2013,20,184,10.8,2012,24,162,14.8,2011,14,118,11.8
2427,NORTHWEST MISSISSIPPI COMMUNITY COLLEGE,4975 HIGHWAY 51 NORTH,SENATOBIA,MS,MISSISSIPPI,38668,1703,1,Public,2013,272,1657,16.4,2012,316,1515,20.8,2011,301,1530,19.6
2496,NORTHWEST MISSOURI STATE UNIVERSITY,800 UNIVERSITY DRIVE,MARYVILLE,MO,MISSOURI,64468,6001,1,Public,2013,143,1775,8,2012,138,1750,7.8,2011,150,1563,9.5
1624,NORTHWEST NAZARENE UNIVERSITY,623 SOUTH UNIVERSITY BOULEVARD,NAMPA,ID,IDAHO,83686,5897,2,PrivateNonProfit,2013,23,624,3.6,2012,24,619,3.8,2011,22,606,3.6
41550,NORTHWEST SCHOOL OF WOODEN BOAT BUILDING,42 NORTH WATER STREET,PORT HADLOCK,WA,WASHINGTON,98339,8706,2,PrivateNonProfit,2013,6,58,10.3,2012,4,39,10.2,2011,2,25,8
8677,NORTHWEST STATE COMMUNITY COLLEGE,22600 STATE ROUTE 34,ARCHBOLD,OH,OHIO,43502,9542,1,Public,2013,196,1076,18.2,2012,195,1146,17,2011,267,1219,21.9
5759,NORTHWEST TECHNICAL COLLEGE - BEMIDJI,905 GRANT AVENUE SOUTHEAST,BEMIDJI,MN,MINNESOTA,56601,4907,1,Public,2013,62,465,13.3,2012,86,518,16.6,2011,124,538,23
3783,NORTHWEST UNIVERSITY,5520 108TH AVENUE NORTHEAST,KIRKLAND,WA,WASHINGTON,98033,7523,2,PrivateNonProfit,2013,25,496,5,2012,14,416,3.3,2011,20,431,4.6
33723,NORTHWEST VISTA COLLEGE,3535 NORTH ELLISON DRIVE,SAN ANTONIO,TX,TEXAS,78251,4217,1,Public,2013,99,769,12.8,2012,82,713,11.5,2011,87,629,13.8
12362,NORTHWESTERN COLLEGE,4829 NORTH LIPPS AVENUE,CHICAGO,IL,ILLINOIS,60630,2298,3,PrivateForProfit,2013,219,1252,17.4,2012,173,1277,13.5,2011,250,1528,16.3
1883,NORTHWESTERN COLLEGE,101 7TH STREET SOUTHWEST,ORANGE CITY,IA,IOWA,51041,1996,2,PrivateNonProfit,2013,7,311,2.2,2012,10,374,2.6,2011,9,365,2.4
1398,NORTHWESTERN CONNECTICUT COMMUNITY COLLEGE,PARK PLACE EAST,WINSTED,CT,CONNECTICUT,6098,1747,1,Public,2013,6,64,9.3,2012,4,66,6,2011,4,98,4
12328,NORTHWESTERN HEALTH SCIENCES UNIVERSITY,2501 WEST 84TH STREET,BLOOMINGTON,MN,MINNESOTA,55431,1599,2,PrivateNonProfit,2013,8,260,3,2012,3,278,1,2011,8,277,2.8
2302,NORTHWESTERN MICHIGAN COLLEGE,1701 EAST FRONT STREET,TRAVERSE CITY,MI,MICHIGAN,49686,3061,1,Public,2013,299,1544,19.3,2012,244,1427,17,2011,237,1282,18.4
3163,NORTHWESTERN OKLAHOMA STATE UNIVERSITY,709 OKLAHOMA BOULEVARD,ALVA,OK,OKLAHOMA,73717,2799,1,Public,2013,63,472,13.3,2012,74,550,13.4,2011,69,429,16
2021,NORTHWESTERN STATE UNIVERSITY,140 CENTRAL AVENUE,NATCHITOCHES,LA,LOUISIANA,71497,1,1,Public,2013,240,2225,10.7,2012,235,2159,10.8,2011,263,2083,12.6
31240,NORTHWESTERN TECHNOLOGICAL INSTITUTE,24567 NORTHWESTERN HIGHWAY SUITE 200,SOUTHFIELD,MI,MICHIGAN,48075,2412,3,PrivateForProfit,2013,23,325,7,2012,43,354,12.1,2011,42,367,11.4
1739,NORTHWESTERN UNIVERSITY,633 CLARK STREET,EVANSTON,IL,ILLINOIS,60208,1,2,PrivateNonProfit,2013,45,3382,1.3,2012,33,3194,1,2011,43,3173,1.3
4072,NORTHWOOD UNIVERSITY,4000 WHITING DRIVE,MIDLAND,MI,MICHIGAN,48640,2398,2,PrivateNonProfit,2013,117,1509,7.7,2012,144,1633,8.8,2011,163,1693,9.6
1399,NORWALK COMMUNITY COLLEGE,188 RICHARDS AVENUE,NORWALK,CT,CONNECTICUT,6854,1655,1,Public,2013,4,38,10.5,2012,1,33,3,2011,4,39,10.2
3692,NORWICH UNIVERSITY,158 HARMON AVENUE,NORTHFIELD,VT,VERMONT,5663,1035,2,PrivateNonProfit,2013,40,1023,3.9,2012,52,1164,4.4,2011,59,1133,5.2
25782,NOSSI COLLEGE OF ART,590 CHERON ROAD,NASHVILLE,TN,TENNESSEE,37115,5138,3,PrivateForProfit,2013,16,165,9.6,2012,14,166,8.4,2011,17,188,9
3085,NOTRE DAME COLLEGE OF OHIO,4545 COLLEGE ROAD,SOUTH EUCLID,OH,OHIO,44121,4293,2,PrivateNonProfit,2013,73,725,10,2012,63,727,8.6,2011,49,613,7.9
1179,NOTRE DAME DE NAMUR UNIVERSITY,1500 RALSTON AVENUE,BELMONT,CA,CALIFORNIA,94002,1997,2,PrivateNonProfit,2013,27,520,5.1,2012,17,488,3.4,2011,25,460,5.4
2065,NOTRE DAME OF MARYLAND UNIVERSITY,4701 NORTH CHARLES STREET,BALTIMORE,MD,MARYLAND,21210,2476,2,PrivateNonProfit,2013,23,505,4.5,2012,22,479,4.5,2011,25,473,5.2
41576,NOVA ACADEMY OF COSMETOLOGY,5979 BANDEL ROAD,ROCHESTER,MN,MINNESOTA,55901,8754,3,PrivateForProfit,2013,8,70,11.4,2012,11,69,15.9,2011,1,10,10
1509,NOVA SOUTHEASTERN UNIVERSITY,3301 COLLEGE AVENUE,FORT LAUDERDALE,FL,FLORIDA,33314,7796,2,PrivateNonProfit,2013,312,9932,3.1,2012,295,9216,3.2,2011,325,9205,3.5
35904,NTMA TRAINING CENTERS OF SOUTHERN CALIFORNIA,12131 TELEGRAPH ROAD,SANTA FE SPRINGS,CA,CALIFORNIA,90670,3722,2,PrivateNonProfit,2013,116,664,17.4,2012,120,552,21.7,2011,142,510,27.8
30215,NUVANI INSTITUTE,272 COMMERCIAL,EAGLE PASS,TX,TEXAS,78852,4859,3,PrivateForProfit,2013,5,35,14.2,2012,3,15,20,2011,1,4,25
40063,NUVO COLLEGE OF COSMETOLOGY,919 W NORTON AVE,NORTON SHORES,MI,MICHIGAN,49441,3822,3,PrivateForProfit,2013,5,38,13.1,2012,4,46,8.6,2011,5,42,11.9
2790,NYACK COLLEGE,ONE SOUTH BOULEVARD,NYACK,NY,NEW YORK,10960,3698,2,PrivateNonProfit,2013,118,1186,9.9,2012,118,1289,9.1,2011,117,1285,9.1
8658,O'BRIENS AVEDA INSTITUTE,1475 SHELBURNE ROAD,SOUTH BURLINGTON,VT,VERMONT,5403,7747,3,PrivateForProfit,2013,4,39,10.2,2012,6,42,14.2,2011,14,75,18.6
21064,O'MORE COLLEGE OF DESIGN,423 SOUTH MARGIN STREET,FRANKLIN,TN,TENNESSEE,37064,2816,2,PrivateNonProfit,2013,3,55,5.4,2012,3,59,5,2011,4,48,8.3
9992,OAK HILLS CHRISTIAN COLLEGE,1600 OAK HILLS ROAD SOUTHWEST,BEMIDJI,MN,MINNESOTA,56601,8832,2,PrivateNonProfit,2013,5,55,9,2012,2,52,3.8,2011,3,60,5
1824,OAKLAND CITY UNIVERSITY,138 N. LUCRETIA STREET,OAKLAND CITY,IN,INDIANA,47660,1099,2,PrivateNonProfit,2013,20,238,8.4,2012,18,228,7.8,2011,32,252,12.6
2303,OAKLAND COMMUNITY COLLEGE,2480 OPDYKE ROAD,BLOOMFIELD HILLS,MI,MICHIGAN,48304,2266,1,Public,2013,875,5124,17,2012,745,4285,17.3,2011,633,3707,17
2307,OAKLAND UNIVERSITY,2200 NORTH SQUIRREL ROAD,ROCHESTER,MI,MICHIGAN,48309,4401,1,Public,2013,195,4601,4.2,2012,212,4282,4.9,2011,226,3596,6.2
9896,OAKTON COMMUNITY COLLEGE,1600 EAST GOLF ROAD,DES PLAINES,IL,ILLINOIS,60016,1268,1,Public,2013,7,168,4.1,2012,13,170,7.6,2011,18,155,11.6
1033,OAKWOOD UNIVERSITY,"7000 ADVENTIST BOULEVARD, NORTHWEST ",HUNTSVILLE,AL,ALABAMA,35896,1,2,PrivateNonProfit,2013,79,600,13.1,2012,68,540,12.5,2011,55,514,10.7
3086,OBERLIN COLLEGE,70 NORTH PROFESSOR STREET,OBERLIN,OH,OHIO,44074,1090,2,PrivateNonProfit,2013,6,441,1.3,2012,10,449,2.2,2011,9,443,2
1249,OCCIDENTAL COLLEGE,1600 CAMPUS ROAD,LOS ANGELES,CA,CALIFORNIA,90041,3314,2,PrivateNonProfit,2013,0,294,0,2012,8,284,2.8,2011,5,226,2.2
26002,OCEAN CORPORATION (THE),10840 ROCKLEY ROAD,HOUSTON,TX,TEXAS,77099,3479,3,PrivateForProfit,2013,101,367,27.5,2012,75,344,21.8,2011,77,414,18.5
2624,OCEAN COUNTY COLLEGE,COLLEGE DRIVE,TOMS RIVER,NJ,NEW JERSEY,8754,2001,1,Public,2013,188,1365,13.7,2012,133,1241,10.7,2011,143,1192,11.9
25237,OCEAN COUNTY VOCATIONAL - TECHNICAL SCHOOLS,137 BEY LEA ROAD,TOMS RIVER,NJ,NEW JERSEY,8753,2703,1,Public,2013,16,118,13.5,2012,13,116,11.2,2011,3,98,3
12989,OCEANSIDE COLLEGE OF BEAUTY,1575 SOUTH COAST HIGHWAY,OCEANSIDE,CA,CALIFORNIA,92054,5393,3,PrivateForProfit,2013,11,57,19.2,2012,7,69,10.1,2011,14,58,24.1
31555,OCONEE FALL LINE TECHNICAL COLLEGE,1189 DEEPSTEP ROAD,SANDERSVILLE,GA,GEORGIA,31082,6179,1,Public,2013,46,222,20.7,2012,1,9,11.1,2011,0,0,0
3596,ODESSA COLLEGE,201 WEST UNIVERSITY,ODESSA,TX,TEXAS,79764,7127,1,Public,2013,44,238,18.4,2012,41,237,17.2,2011,40,211,18.9
22975,OEHRLEIN SCHOOL OF COSMETOLOGY,100 MEADOW AVENUE,EAST PEORIA,IL,ILLINOIS,61611,2804,3,PrivateForProfit,2013,5,53,9.4,2012,4,51,7.8,2011,0,49,0
30300,OGEECHEE TECHNICAL COLLEGE,ONE JOE KENNEDY BOULEVARD,STATESBORO,GA,GEORGIA,30458,8049,1,Public,2013,119,513,23.1,2012,12,29,41.3,2011,0,0,0
22305,OGLE SCHOOL HAIR SKIN NAILS,6125 SOUTHWEST LOOP 820SUITE 128,FORT WORTH,TX,TEXAS,76132,3638,3,PrivateForProfit,2013,128,555,23,2012,168,646,26,2011,168,679,24.7
13016,OGLE SCHOOL HAIR SKIN NAILS,2200 WEST PARK ROW DRIVE,ARLINGTON,TX,TEXAS,76013,7400,3,PrivateForProfit,2013,74,381,19.4,2012,56,250,22.4,2011,64,239,26.7
22306,OGLE SCHOOL HAIR SKIN NAILS,720-B ARCADIA STREET,HURST,TX,TEXAS,76053,4650,3,PrivateForProfit,2013,24,142,16.9,2012,30,129,23.2,2011,47,177,26.5
1586,OGLETHORPE UNIVERSITY,"4484 PEACHTREE ROAD, NORTHEAST",ATLANTA,GA,GEORGIA,30319,2737,2,PrivateNonProfit,2013,28,328,8.5,2012,17,288,5.9,2011,17,255,6.6
21585,OHIO BUSINESS COLLEGE,5095 WATERFORD DRIVE,SHEFFIELD,OH,OHIO,44035,701,3,PrivateForProfit,2013,161,775,20.7,2012,164,780,21,2011,183,836,21.8
3030,OHIO CHRISTIAN UNIVERSITY,1476 LANCASTER PIKE,CIRCLEVILLE,OH,OHIO,43113,9487,2,PrivateNonProfit,2013,132,752,17.5,2012,121,722,16.7,2011,56,485,11.5
31163,OHIO COLLEGE OF MASSOTHERAPY,225 HERITAGE WOODS DRIVE,AKRON,OH,OHIO,44321,1363,2,PrivateNonProfit,2013,18,96,18.7,2012,11,84,13,2011,14,83,16.8
3035,OHIO DOMINICAN UNIVERSITY,1216 SUNBURY ROAD,COLUMBUS,OH,OHIO,43219,2099,2,PrivateNonProfit,2013,105,1040,10,2012,76,1042,7.2,2011,88,1188,7.4
30682,OHIO MEDIA SCHOOL,"9885 ROCKSIDE ROAD, SUITE 160 ",VALLEY VIEW,OH,OHIO,44125,6273,3,PrivateForProfit,2013,39,303,12.8,2012,70,450,15.5,2011,102,571,17.8
30780,OHIO MEDIA SCHOOL,6703 MADISON ROAD,CINCINNATI,OH,OHIO,45227,1509,3,PrivateForProfit,2013,3,45,6.6,2012,15,56,26.7,2011,18,92,19.5
3089,OHIO NORTHERN UNIVERSITY,525 SOUTH MAIN STREET,ADA,OH,OHIO,45810,1555,2,PrivateNonProfit,2013,16,821,1.9,2012,23,891,2.5,2011,23,833,2.7
10280,OHIO STATE BEAUTY ACADEMY,1760 NORTH EASTOWN ROAD,LIMA,OH,OHIO,45807,4950,3,PrivateForProfit,2013,18,104,17.3,2012,36,120,30,2011,32,115,27.8
20661,OHIO STATE COLLEGE OF BARBER STYLING,4614 EAST BROAD STREET,COLUMBUS,OH,OHIO,43213,1301,3,PrivateForProfit,2013,23,127,18.1,2012,36,100,36,2011,42,102,41.1
25193,OHIO STATE SCHOOL OF COSMETOLOGY,6077 GENDER ROAD,CANAL WINCHESTER,OH,OHIO,43110,2754,3,PrivateForProfit,2013,12,97,12.3,2012,9,78,11.5,2011,8,38,21
25885,OHIO STATE SCHOOL OF COSMETOLOGY,5970 WESTERVILLE ROAD,WESTERVILLE,OH,OHIO,43081,4069,3,PrivateForProfit,2013,4,95,4.2,2012,9,79,11.3,2011,11,69,15.9
3090,OHIO STATE UNIVERSITY (THE),205 BRICKER HALL 190 NORTH OVAL,COLUMBUS,OH,OHIO,43210,1358,1,Public,2013,621,12416,5,2012,660,12757,5.1,2011,834,11603,7.1
11745,OHIO TECHNICAL COLLEGE,1374 EAST 51ST STREET,CLEVELAND,OH,OHIO,44103,1228,3,PrivateForProfit,2013,125,850,14.7,2012,202,1036,19.4,2011,216,743,29
3100,OHIO UNIVERSITY,020 CHUBB HALL,ATHENS,OH,OHIO,45701,2979,1,Public,2013,788,8956,8.7,2012,1042,9311,11.1,2011,1157,7713,15
23014,OHIO VALLEY COLLEGE OF TECHNOLOGY,15258 STATE ROUTE 170,EAST LIVERPOOL,OH,OHIO,43920,9139,3,PrivateForProfit,2013,5,155,3.2,2012,5,123,4,2011,14,160,8.7
6560,OHIO VALLEY GENERAL HOSPITAL SCHOOL OF NURSING,25 HECKEL ROAD,MCKEES ROCKS,PA,PENNSYLVANIA,15136,1694,2,PrivateNonProfit,2013,6,88,6.8,2012,4,38,10.5,2011,5,82,6
3819,OHIO VALLEY UNIVERSITY,1 CAMPUS VIEW DRIVE,VIENNA,WV,WEST VIRGINIA,26105,8000,2,PrivateNonProfit,2013,23,175,13.1,2012,23,217,10.5,2011,14,162,8.6
3109,OHIO WESLEYAN UNIVERSITY,61 SOUTH SANDUSKY STREET,DELAWARE,OH,OHIO,43015,2398,2,PrivateNonProfit,2013,19,373,5,2012,18,400,4.5,2011,19,366,5.1
4481,OHLONE COLLEGE,43600 MISSION BOULEVARD,FREMONT,CA,CALIFORNIA,94539,5847,1,Public,2013,30,159,18.8,2012,15,116,12.9,2011,27,167,16.1
3164,OKLAHOMA BAPTIST UNIVERSITY,500 WEST UNIVERSITY,SHAWNEE,OK,OKLAHOMA,74801,2590,2,PrivateNonProfit,2013,27,389,6.9,2012,33,377,8.7,2011,22,380,5.7
3165,OKLAHOMA CHRISTIAN UNIVERSITY,2501 EAST MEMORIAL ROAD,OKLAHOMA CITY,OK,OKLAHOMA,73013,0,2,PrivateNonProfit,2013,29,603,4.8,2012,44,615,7.1,2011,42,666,6.3
10391,OKLAHOMA CITY COMMUNITY COLLEGE,7777 SOUTH MAY AVENUE,OKLAHOMA CITY,OK,OKLAHOMA,73159,4444,1,Public,2013,456,2794,16.3,2012,598,2875,20.8,2011,518,2455,21
3166,OKLAHOMA CITY UNIVERSITY,2501 NORTH BLACKWELDER,OKLAHOMA CITY,OK,OKLAHOMA,73106,1493,2,PrivateNonProfit,2013,33,865,3.8,2012,38,785,4.8,2011,62,790,7.8
3174,OKLAHOMA PANHANDLE STATE UNIVERSITY,323 EAGLE BOULEVARD,GOODWELL,OK,OKLAHOMA,73939,0,1,Public,2013,63,463,13.6,2012,35,307,11.4,2011,54,332,16.2
30307,OKLAHOMA SCHOOL OF PHOTOGRAPHY,2306 NORTH MOORE AVENUE,MOORE,OK,OKLAHOMA,73160,3320,3,PrivateForProfit,2013,6,32,18.7,2012,9,42,21.4,2011,8,37,21.6
3170,OKLAHOMA STATE UNIVERSITY,107 WHITEHURST,STILLWATER,OK,OKLAHOMA,74078,1026,1,Public,2013,223,4172,5.3,2012,257,4101,6.2,2011,302,3740,8
9647,OKLAHOMA STATE UNIVERSITY - OKLAHOMA CITY,900 N PORTLAND AVENUE,OKLAHOMA CITY,OK,OKLAHOMA,73107,6159,1,Public,2013,313,2203,14.2,2012,237,1704,13.9,2011,288,1607,17.9
11282,OKLAHOMA STATE UNIVERSITY CENTER FOR HEALTH SCIENCES,1111 WEST 17TH STREET,TULSA,OK,OKLAHOMA,74117,1898,1,Public,2013,0,101,0,2012,0,92,0,2011,3,104,2.8
3172,OKLAHOMA STATE UNIVERSITY INSTITUTE OF TECHNOLOGY - OKMULGEE,1801 EAST 4TH STREET,OKMULGEE,OK,OKLAHOMA,74447,3901,1,Public,2013,181,1035,17.4,2012,214,874,24.4,2011,178,804,22.1
3151,OKLAHOMA WESLEYAN UNIVERSITY,2201 SILVER LAKE ROAD,BARTLESVILLE,OK,OKLAHOMA,74006,6299,2,PrivateNonProfit,2013,32,438,7.3,2012,20,427,4.6,2011,31,417,7.4
3728,OLD DOMINION UNIVERSITY,HAMPTON BOULEVARD,NORFOLK,VA,VIRGINIA,23529,1,1,Public,2013,245,5108,4.7,2012,269,5212,5.1,2011,303,4411,6.8
21348,OLD TOWN BARBERCOLLEGE,1211 EAST DOUGLAS,WICHITA,KS,KANSAS,67211,1693,3,PrivateForProfit,2013,13,53,24.5,2012,12,54,22.2,2011,12,52,23
9767,OLIVE-HARVEY COLLEGE,10001 SOUTH WOODLAWN,CHICAGO,IL,ILLINOIS,60628,1696,1,Public,2013,110,466,23.6,2012,29,210,13.8,2011,0,12,0
41552,OLIVER FINLEY ACADEMY OF COSMETOLOGY,6843 NORTH STRAWBERRY GLEN ROADSUITE 140,GARDEN CITY,ID,IDAHO,83714,2900,3,PrivateForProfit,2013,25,121,20.6,2012,13,94,13.8,2011,16,80,20
2308,OLIVET COLLEGE,320 SOUTH MAIN STREET,OLIVET,MI,MICHIGAN,49076,9902,2,PrivateNonProfit,2013,43,414,10.3,2012,30,384,7.8,2011,45,369,12.1
1741,OLIVET NAZARENE UNIVERSITY,ONE UNIVERSITY AVENUE,BOURBONNAIS,IL,ILLINOIS,60914,2271,2,PrivateNonProfit,2013,50,1318,3.7,2012,64,1466,4.3,2011,72,1505,4.7
13005,OLYMPIAN ACADEMY OF COSMETOLOGY,"1011 EAST TENTH STREET, SUITE B ",ALAMOGORDO,NM,NEW MEXICO,88310,5051,3,PrivateForProfit,2013,228,1024,22.2,2012,258,1047,24.6,2011,214,943,22.6
3784,OLYMPIC COLLEGE,1600 CHESTER AVENUE,BREMERTON,WA,WASHINGTON,98337,1600,1,Public,2013,161,783,20.5,2012,104,613,16.9,2011,76,500,15.2
34984,OMEGA INSTITUTE OF COSMETOLOGY,229B SOUTH HOLLYWOOD ROAD,HOUMA,LA,LOUISIANA,70360,0,3,PrivateForProfit,2013,2,74,2.7,2012,2,77,2.5,2011,6,72,8.3
41416,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDING ARTS & SCIENCES,5609 FISHERS LANESUITE 14A,ROCKVILLE,MD,MARYLAND,20852,1731,3,PrivateForProfit,2013,1,30,3.3,2012,7,39,17.9,2011,15,29,51.7
38123,OMNITECH INSTITUTE,1800 PHOENIX BOULEVARD BLDG. 100 SUITE,ATLANTA,GA,GEORGIA,30349,5555,3,PrivateForProfit,2013,52,227,22.9,2012,88,338,26,2011,97,389,24.9
2875,ONONDAGA COMMUNITY COLLEGE,4585 WEST SENECA TURNPIKE,SYRACUSE,NY,NEW YORK,13215,4585,1,Public,2013,430,2881,14.9,2012,363,2564,14.1,2011,358,2329,15.3
12652,ONONDAGA CORTLAND MADISON BOCES,4500 CROWN ROAD,LIVERPOOL,NY,NEW YORK,13090,4500,1,Public,2013,86,580,14.8,2012,80,565,14.1,2011,78,608,12.8
41553,ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE,719 EAST GENESEE STREET,SYRACUSE,NY,NEW YORK,13210,1533,3,PrivateForProfit,2013,15,110,13.6,2012,9,139,6.4,2011,8,64,12.5
3985,ORAL ROBERTS UNIVERSITY,7777 S. LEWIS AVENUE,TULSA,OK,OKLAHOMA,74171,1,2,PrivateNonProfit,2013,50,840,5.9,2012,50,920,5.4,2011,95,872,10.8
1250,ORANGE COAST COLLEGE,2701 FAIRVIEW ROAD,COSTA MESA,CA,CALIFORNIA,92628,5005,1,Public,2013,54,466,11.5,2012,49,496,9.8,2011,61,455,13.4
2876,ORANGE COUNTY COMMUNITY COLLEGE,115 SOUTH STREET,MIDDLETOWN,NY,NEW YORK,10940,6441,1,Public,2013,146,1071,13.6,2012,127,944,13.4,2011,84,802,10.4
21240,ORANGE ULSTER BOCES SCHOOL OF PRACTICAL NURSING,4 HARRIMAN DRIVE,GOSHEN,NY,NEW YORK,10924,2410,1,Public,2013,6,49,12.2,2012,4,66,6,2011,10,70,14.2
6815,ORANGEBURG - CALHOUN TECHNICAL COLLEGE,3250 SAINT MATTHEWS ROAD,ORANGEBURG,SC,SOUTH CAROLINA,29118,8299,1,Public,2013,122,664,18.3,2012,177,714,24.7,2011,151,704,21.4
30073,OREGON COLLEGE OF ART & CRAFT,8245 SW BARNES ROAD,PORTLAND,OR,OREGON,97225,6399,2,PrivateNonProfit,2013,2,45,4.4,2012,3,53,5.6,2011,7,61,11.4
26037,OREGON COLLEGE OF ORIENTAL MEDICINE,75 NORTHWEST COUCH STREET,PORTLAND,OR,OREGON,97209,2859,2,PrivateNonProfit,2013,1,92,1,2012,1,78,1.2,2011,0,67,0
4882,OREGON HEALTH & SCIENCE UNIVERSITY,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,OREGON,97239,3098,1,Public,2013,5,732,0.6,2012,5,631,0.7,2011,7,628,1.1
3211,OREGON INSTITUTE OF TECHNOLOGY,3201 CAMPUS DRIVE,KLAMATH FALLS,OR,OREGON,97601,8801,1,Public,2013,44,865,5,2012,24,795,3,2011,40,777,5.1
