DEPARTURE_DATETIME,AIRLINE,DAY_OF_WEEK,DISTANCE,AIR_TIME,TAXI_IN,TAXI_OUT,DEPARTURE_DELAY
2015-01-15 09:59:00,B6,4,2248,282.0,7.0,23.0,2.0
2015-01-15 10:11:00,MQ,4,641,118.0,11.0,13.0,-4.0
2015-01-15 10:38:00,UA,4,315,55.0,5.0,11.0,-2.0
2015-01-15 10:52:00,UA,4,1023,161.0,5.0,20.0,-3.0
2015-01-15 11:01:00,EV,4,615,109.0,7.0,10.0,-4.0
2015-01-15 11:10:00,OO,4,588,,4.0,13.0,-5.0
2015-01-15 11:10:00,AA,4,2174,233.0,5.0,17.0,-5.0
2015-01-15 12:02:00,DL,4,1481,204.0,6.0,12.0,-3.0
2015-01-15 12:27:00,EV,4,460,80.0,11.0,11.0,-8.0
2015-01-15 12:41:00,WN,4,423,64.0,4.0,9.0,-4.0
2015-01-15 13:02:00,US,4,529,81.0,5.0,16.0,-8.0
2015-01-15 13:04:00,AA,4,1089,152.0,12.0,19.0,-2.0
2015-01-15 14:00:00,OO,4,299,54.0,10.0,10.0,17.0
2015-01-15 14:04:00,UA,4,888,111.0,12.0,12.0,10.0
2015-01-15 14:55:00,US,4,1107,136.0,4.0,25.0,-5.0
2015-01-15 14:56:00,US,4,214,46.0,6.0,21.0,-4.0
2015-01-15 15:05:00,US,4,650,98.0,5.0,12.0,45.0
2015-01-15 15:48:00,UA,4,1091,131.0,7.0,26.0,-5.0
2015-01-15 17:14:00,MQ,4,273,37.0,2.0,15.0,-1.0
2015-01-15 17:22:00,DL,4,164,42.0,6.0,24.0,22.0
2015-01-15 17:26:00,EV,4,170,36.0,4.0,16.0,-4.0
2015-01-15 17:27:00,WN,4,1390,157.0,3.0,7.0,2.0
2015-01-15 17:46:00,DL,4,1535,200.0,14.0,19.0,6.0
2015-01-15 18:49:00,MQ,4,312,55.0,7.0,8.0,-8.0
2015-01-15 21:26:00,WN,4,402,57.0,6.0,10.0,-4.0
2015-01-15 21:46:00,WN,4,189,41.0,3.0,10.0,1.0
2015-01-16 07:51:00,UA,5,1504,228.0,6.0,20.0,-4.0
2015-01-16 07:58:00,WN,5,395,57.0,7.0,10.0,-2.0
2015-01-16 08:26:00,OO,5,108,36.0,5.0,15.0,-4.0
2015-01-16 14:07:00,OO,5,109,27.0,6.0,9.0,-8.0
2015-01-16 14:40:00,B6,5,814,111.0,2.0,13.0,-5.0
2015-01-16 14:53:00,UA,5,602,81.0,7.0,19.0,9.0
2015-01-16 15:14:00,OO,5,493,72.0,9.0,15.0,-1.0
2015-01-16 16:00:00,EV,5,642,109.0,7.0,32.0,0.0
2015-01-16 16:03:00,WN,5,1009,169.0,2.0,15.0,-7.0
2015-01-16 16:17:00,AA,5,247,48.0,3.0,13.0,-3.0
2015-01-16 16:36:00,EV,5,308,57.0,10.0,8.0,-10.0
2015-01-16 16:38:00,AA,5,1055,130.0,16.0,20.0,-1.0
2015-01-16 17:09:00,AA,5,460,70.0,4.0,17.0,4.0
2015-01-16 17:19:00,MQ,5,812,122.0,13.0,12.0,-1.0
2015-01-16 17:34:00,DL,5,1598,214.0,13.0,15.0,-8.0
2015-01-16 17:41:00,OO,5,110,25.0,4.0,18.0,-4.0
2015-01-16 19:26:00,UA,5,861,96.0,4.0,17.0,7.0
2015-01-16 21:17:00,AA,5,1438,196.0,13.0,15.0,2.0
2015-01-16 21:28:00,AS,5,671,97.0,5.0,18.0,8.0
2015-01-16 21:39:00,OO,5,461,73.0,3.0,14.0,-11.0
2015-01-16 22:04:00,B6,5,1521,202.0,6.0,23.0,64.0
2015-01-17 08:10:00,DL,6,515,71.0,3.0,12.0,0.0
2015-01-17 08:33:00,DL,6,349,61.0,4.0,14.0,-2.0
2015-01-17 08:39:00,B6,6,427,64.0,5.0,12.0,-9.0
2015-01-17 09:06:00,DL,6,442,63.0,6.0,9.0,-2.0
2015-01-17 09:19:00,WN,6,853,115.0,6.0,19.0,4.0
2015-01-17 09:27:00,UA,6,1635,230.0,9.0,27.0,-3.0
2015-01-17 09:56:00,B6,6,632,83.0,3.0,7.0,-8.0
2015-01-17 10:56:00,EV,6,265,53.0,9.0,13.0,-1.0
2015-01-17 12:25:00,WN,6,406,66.0,3.0,8.0,-5.0
2015-01-17 12:52:00,UA,6,862,101.0,8.0,9.0,11.0
2015-01-17 12:53:00,EV,6,482,78.0,6.0,9.0,-5.0
2015-01-17 13:51:00,WN,6,781,123.0,11.0,9.0,1.0
2015-01-17 13:53:00,AA,6,1846,260.0,3.0,11.0,-2.0
2015-01-17 16:19:00,EV,6,430,70.0,8.0,6.0,-9.0
2015-01-17 18:22:00,MQ,6,134,29.0,5.0,17.0,-3.0
2015-01-17 18:44:00,WN,6,159,34.0,5.0,17.0,-1.0
2015-01-17 20:09:00,WN,6,1005,142.0,5.0,20.0,-6.0
2015-01-18 05:44:00,UA,7,836,98.0,9.0,11.0,-1.0
2015-01-18 08:14:00,US,7,2075,243.0,3.0,15.0,-1.0
2015-01-18 08:25:00,EV,7,419,66.0,16.0,19.0,-15.0
2015-01-18 11:58:00,DL,7,1124,138.0,6.0,8.0,20.0
2015-01-18 12:40:00,EV,7,351,56.0,8.0,8.0,-10.0
2015-01-18 13:05:00,B6,7,1133,135.0,5.0,10.0,80.0
2015-01-18 13:11:00,EV,7,308,53.0,12.0,21.0,-15.0
2015-01-18 13:32:00,US,7,2153,301.0,3.0,15.0,2.0
2015-01-18 14:20:00,MQ,7,213,48.0,13.0,24.0,85.0
2015-01-18 15:09:00,WN,7,1706,207.0,5.0,7.0,34.0
2015-01-18 15:34:00,AS,7,867,132.0,8.0,15.0,34.0
2015-01-18 17:20:00,EV,7,427,73.0,7.0,9.0,-10.0
2015-01-18 17:36:00,US,7,1979,281.0,4.0,14.0,36.0
2015-01-18 18:15:00,US,7,666,94.0,6.0,27.0,-5.0
2015-01-18 19:21:00,WN,7,472,58.0,4.0,8.0,-4.0
2015-01-18 19:29:00,WN,7,1199,138.0,7.0,15.0,-1.0
2015-01-18 20:14:00,OO,7,73,13.0,5.0,10.0,-7.0
2015-01-18 20:29:00,AA,7,1055,149.0,9.0,16.0,14.0
2015-01-19 05:11:00,AA,1,964,110.0,14.0,15.0,-9.0
2015-01-19 05:49:00,DL,1,692,93.0,6.0,28.0,-6.0
2015-01-19 06:55:00,AS,1,2541,331.0,6.0,14.0,-5.0
2015-01-19 06:59:00,UA,1,1597,226.0,5.0,18.0,-1.0
2015-01-19 07:52:00,MQ,1,522,73.0,3.0,30.0,-3.0
2015-01-19 08:18:00,EV,1,265,50.0,11.0,20.0,-2.0
2015-01-19 08:22:00,DL,1,1050,154.0,2.0,17.0,-3.0
2015-01-19 08:25:00,WN,1,543,88.0,5.0,7.0,-5.0
2015-01-19 08:27:00,US,1,666,102.0,4.0,14.0,-8.0
2015-01-19 09:19:00,B6,1,1011,137.0,2.0,10.0,-6.0
2015-01-19 09:38:00,UA,1,678,108.0,8.0,15.0,-2.0
2015-01-19 09:49:00,OO,1,351,56.0,7.0,24.0,-5.0
2015-01-19 09:56:00,B6,1,2248,322.0,6.0,15.0,-1.0
2015-01-19 10:57:00,WN,1,909,109.0,8.0,12.0,-8.0
2015-01-19 11:20:00,OO,1,1464,226.0,14.0,30.0,140.0
2015-01-19 11:32:00,UA,1,1379,194.0,15.0,23.0,-2.0
2015-01-19 11:34:00,US,1,666,102.0,5.0,12.0,-6.0
2015-01-19 11:46:00,DL,1,1010,132.0,9.0,12.0,-4.0
2015-01-19 12:50:00,MQ,1,396,58.0,3.0,10.0,-5.0
2015-01-19 13:09:00,OO,1,1203,134.0,7.0,33.0,15.0
2015-01-19 13:15:00,UA,1,1846,263.0,6.0,13.0,19.0
2015-01-19 13:20:00,DL,1,546,78.0,5.0,12.0,-7.0
2015-01-19 13:27:00,UA,1,2583,275.0,4.0,15.0,22.0
2015-01-19 13:49:00,OO,1,373,69.0,6.0,10.0,-6.0
2015-01-19 14:46:00,US,1,599,100.0,9.0,25.0,1.0
2015-01-19 15:19:00,DL,1,502,76.0,13.0,14.0,-1.0
2015-01-19 15:20:00,DL,1,1927,265.0,4.0,13.0,0.0
2015-01-19 15:22:00,OO,1,77,24.0,4.0,10.0,40.0
2015-01-19 15:41:00,WN,1,1182,142.0,6.0,10.0,6.0
2015-01-19 16:43:00,AA,1,802,109.0,14.0,10.0,-7.0
2015-01-19 16:45:00,UA,1,925,121.0,14.0,17.0,2.0
2015-01-19 16:48:00,OO,1,67,23.0,10.0,16.0,-11.0
2015-01-19 18:04:00,WN,1,1184,136.0,6.0,10.0,-6.0
2015-01-19 18:05:00,B6,1,950,138.0,5.0,53.0,10.0
2015-01-19 18:37:00,OO,1,1250,177.0,8.0,14.0,-2.0
2015-01-19 18:38:00,AS,1,2554,360.0,6.0,21.0,-12.0
2015-01-19 18:54:00,UA,1,404,68.0,8.0,30.0,-6.0
2015-01-19 19:26:00,NK,1,1457,163.0,6.0,12.0,1.0
2015-01-19 21:14:00,US,1,507,74.0,5.0,20.0,-1.0
2015-01-20 05:23:00,US,2,257,46.0,7.0,23.0,-2.0
2015-01-20 06:25:00,OO,2,516,82.0,9.0,46.0,-2.0
2015-01-20 08:05:00,UA,2,2253,256.0,6.0,22.0,0.0
2015-01-20 08:20:00,OO,2,541,75.0,5.0,10.0,120.0
2015-01-20 09:03:00,WN,2,787,102.0,3.0,9.0,-2.0
2015-01-20 09:27:00,F9,2,891,105.0,9.0,12.0,-8.0
2015-01-20 09:43:00,MQ,2,604,104.0,8.0,13.0,-7.0
2015-01-20 10:12:00,B6,2,1197,144.0,5.0,16.0,3.0
2015-01-20 10:50:00,AA,2,247,47.0,4.0,21.0,-10.0
2015-01-20 11:06:00,MQ,2,659,88.0,3.0,15.0,-4.0
2015-01-20 12:01:00,WN,2,616,85.0,7.0,14.0,1.0
2015-01-20 12:21:00,OO,2,599,104.0,4.0,17.0,8.0
2015-01-20 12:27:00,MQ,2,296,55.0,8.0,18.0,49.0
2015-01-20 12:30:00,MQ,2,215,42.0,4.0,18.0,-5.0
2015-01-20 12:34:00,AA,2,187,39.0,5.0,11.0,-6.0
2015-01-20 13:37:00,MQ,2,604,74.0,4.0,16.0,-3.0
2015-01-20 14:02:00,AA,2,2174,351.0,8.0,13.0,-3.0
2015-01-20 14:05:00,MQ,2,647,94.0,8.0,12.0,5.0
2015-01-20 14:19:00,UA,2,2475,343.0,9.0,19.0,-11.0
2015-01-20 14:49:00,EV,2,925,142.0,9.0,10.0,-11.0
2015-01-20 17:27:00,UA,2,679,103.0,6.0,14.0,-3.0
2015-01-20 17:43:00,US,2,951,137.0,4.0,15.0,-2.0
2015-01-20 18:45:00,EV,2,209,37.0,6.0,16.0,2.0
2015-01-20 18:55:00,AA,2,2724,372.0,6.0,19.0,0.0
2015-01-20 19:50:00,B6,2,1189,177.0,6.0,11.0,-3.0
2015-01-20 20:03:00,EV,2,866,127.0,2.0,29.0,-7.0
2015-01-20 20:04:00,WN,2,759,123.0,5.0,9.0,-6.0
2015-01-20 20:14:00,WN,2,255,45.0,5.0,11.0,4.0
2015-01-20 20:33:00,OO,2,751,92.0,4.0,13.0,68.0
2015-01-21 05:55:00,AA,3,1592,180.0,3.0,15.0,-10.0
2015-01-21 08:02:00,EV,3,316,57.0,5.0,9.0,35.0
2015-01-21 08:44:00,AA,3,986,160.0,4.0,71.0,1.0
2015-01-21 08:48:00,EV,3,448,69.0,3.0,11.0,-7.0
2015-01-21 09:15:00,EV,3,354,57.0,5.0,14.0,0.0
2015-01-21 10:57:00,OO,3,184,41.0,3.0,8.0,-5.0
2015-01-21 11:05:00,DL,3,944,142.0,3.0,18.0,-5.0
2015-01-21 12:44:00,EV,3,306,59.0,10.0,27.0,-6.0
2015-01-21 12:58:00,UA,3,602,84.0,11.0,10.0,10.0
2015-01-21 13:40:00,EV,3,738,105.0,25.0,23.0,0.0
2015-01-21 16:05:00,WN,3,441,78.0,3.0,11.0,0.0
2015-01-21 16:13:00,US,3,1440,166.0,14.0,16.0,-2.0
2015-01-21 16:20:00,MQ,3,364,55.0,5.0,20.0,-5.0
2015-01-21 17:13:00,WN,3,534,89.0,6.0,11.0,-2.0
2015-01-21 17:34:00,HA,3,216,35.0,6.0,7.0,-7.0
2015-01-21 17:43:00,UA,3,395,58.0,4.0,13.0,4.0
2015-01-21 17:50:00,DL,3,164,31.0,3.0,14.0,-4.0
2015-01-21 18:04:00,AA,3,213,42.0,14.0,23.0,-6.0
2015-01-21 19:39:00,WN,3,516,66.0,5.0,19.0,-6.0
2015-01-21 19:58:00,WN,3,446,68.0,3.0,7.0,-7.0
2015-01-21 21:11:00,WN,3,668,83.0,8.0,19.0,-4.0
2015-01-22 05:57:00,WN,4,451,74.0,10.0,13.0,-3.0
2015-01-22 06:47:00,WN,4,325,49.0,3.0,9.0,-3.0
2015-01-22 07:38:00,B6,4,1023,137.0,9.0,10.0,-8.0
2015-01-22 08:20:00,DL,4,813,124.0,5.0,19.0,-4.0
2015-01-22 08:36:00,WN,4,342,56.0,4.0,9.0,-4.0
2015-01-22 09:10:00,OO,4,1195,167.0,7.0,13.0,-5.0
2015-01-22 09:37:00,EV,4,980,139.0,4.0,14.0,62.0
2015-01-22 09:39:00,US,4,666,115.0,14.0,39.0,-6.0
2015-01-22 09:51:00,US,4,214,36.0,5.0,38.0,-9.0
2015-01-22 09:59:00,B6,4,2248,285.0,7.0,23.0,2.0
2015-01-22 10:08:00,EV,4,106,26.0,10.0,14.0,-7.0
2015-01-22 10:14:00,UA,4,1491,179.0,5.0,15.0,17.0
2015-01-22 10:16:00,WN,4,1460,190.0,5.0,24.0,-4.0
2015-01-22 10:29:00,B6,4,1189,167.0,9.0,11.0,-11.0
2015-01-22 10:44:00,WN,4,829,119.0,5.0,7.0,-6.0
2015-01-22 11:22:00,DL,4,484,82.0,3.0,20.0,-8.0
2015-01-22 11:32:00,DL,4,588,82.0,4.0,11.0,-6.0
2015-01-22 11:37:00,AA,4,1313,183.0,4.0,18.0,2.0
2015-01-22 11:53:00,OO,4,308,52.0,11.0,16.0,8.0
2015-01-22 11:53:00,UA,4,1379,181.0,11.0,31.0,19.0
2015-01-22 12:16:00,EV,4,152,35.0,10.0,8.0,-21.0
2015-01-22 12:33:00,F9,4,534,89.0,7.0,25.0,-12.0
2015-01-22 12:53:00,UA,4,733,113.0,23.0,16.0,-7.0
2015-01-22 13:14:00,WN,4,404,68.0,5.0,12.0,-1.0
2015-01-22 13:33:00,EV,4,170,35.0,3.0,14.0,-6.0
2015-01-22 14:14:00,DL,4,270,47.0,11.0,11.0,-1.0
2015-01-22 14:39:00,EV,4,212,47.0,6.0,12.0,-2.0
2015-01-22 15:51:00,UA,4,2454,275.0,4.0,11.0,5.0
2015-01-22 16:50:00,OO,4,67,27.0,11.0,20.0,-9.0
2015-01-22 17:15:00,US,4,631,96.0,7.0,9.0,-5.0
2015-01-22 17:38:00,US,4,930,119.0,7.0,14.0,3.0
2015-01-22 18:28:00,WN,4,239,53.0,3.0,11.0,28.0
2015-01-22 18:45:00,OO,4,898,127.0,4.0,14.0,-1.0
2015-01-22 18:59:00,UA,4,787,139.0,5.0,18.0,10.0
2015-01-22 19:32:00,EV,4,456,72.0,5.0,11.0,-3.0
2015-01-22 19:40:00,WN,4,569,92.0,4.0,8.0,0.0
2015-01-22 20:05:00,OO,4,649,87.0,7.0,18.0,174.0
2015-01-22 22:10:00,WN,4,406,79.0,4.0,16.0,-5.0
2015-01-23 06:59:00,DL,5,534,104.0,6.0,25.0,-1.0
2015-01-23 07:01:00,EV,5,277,56.0,20.0,10.0,-10.0
2015-01-23 08:08:00,DL,5,306,74.0,11.0,37.0,-2.0
2015-01-23 09:20:00,UA,5,1222,167.0,6.0,37.0,11.0
2015-01-23 09:44:00,DL,5,1947,252.0,15.0,12.0,0.0
2015-01-23 11:59:00,EV,5,588,86.0,4.0,13.0,-5.0
2015-01-23 12:13:00,AA,5,1389,216.0,5.0,43.0,22.0
2015-01-23 12:20:00,DL,5,373,56.0,6.0,20.0,10.0
2015-01-23 12:20:00,MQ,5,552,87.0,4.0,23.0,10.0
2015-01-23 13:31:00,AA,5,247,46.0,5.0,14.0,16.0
2015-01-23 13:50:00,US,5,912,103.0,10.0,42.0,-5.0
2015-01-23 14:34:00,WN,5,1090,136.0,5.0,9.0,4.0
2015-01-23 16:03:00,DL,5,1145,155.0,6.0,15.0,-6.0
2015-01-23 16:33:00,EV,5,430,72.0,7.0,21.0,0.0
2015-01-23 17:01:00,DL,5,228,43.0,5.0,15.0,-9.0
2015-01-23 17:02:00,DL,5,306,68.0,10.0,30.0,13.0
2015-01-23 18:42:00,VX,5,2586,343.0,4.0,15.0,-8.0
2015-01-23 18:48:00,AA,5,918,104.0,4.0,17.0,-2.0
2015-01-23 19:08:00,OO,5,989,133.0,8.0,15.0,-3.0
2015-01-23 19:33:00,AA,5,1235,158.0,2.0,16.0,-2.0
2015-01-23 19:45:00,B6,5,1197,149.0,7.0,14.0,40.0
2015-01-23 19:52:00,AA,5,1096,150.0,8.0,25.0,45.0
2015-01-23 20:32:00,F9,5,1025,131.0,15.0,11.0,-13.0
2015-01-23 21:13:00,WN,5,337,52.0,8.0,16.0,38.0
2015-01-24 06:05:00,DL,6,484,71.0,9.0,19.0,5.0
2015-01-24 07:18:00,WN,6,491,65.0,11.0,17.0,-2.0
2015-01-24 07:18:00,WN,6,883,114.0,6.0,9.0,-7.0
2015-01-24 07:54:00,AA,6,867,123.0,19.0,11.0,-6.0
2015-01-24 08:29:00,MQ,6,483,80.0,16.0,10.0,-11.0
2015-01-24 09:11:00,WN,6,671,100.0,6.0,10.0,-4.0
2015-01-24 09:14:00,UA,6,1005,133.0,6.0,20.0,-1.0
2015-01-24 09:15:00,HA,6,121,23.0,6.0,6.0,-12.0
2015-01-24 09:32:00,DL,6,1310,175.0,6.0,12.0,-3.0
2015-01-24 10:28:00,AS,6,1180,134.0,6.0,30.0,-12.0
2015-01-24 11:40:00,NK,6,407,64.0,11.0,14.0,-5.0
2015-01-24 12:54:00,EV,6,127,29.0,4.0,11.0,-3.0
2015-01-24 13:02:00,UA,6,1605,183.0,13.0,13.0,30.0
2015-01-24 13:22:00,DL,6,422,65.0,4.0,15.0,-8.0
2015-01-24 13:37:00,AA,6,1119,130.0,6.0,15.0,7.0
2015-01-24 13:37:00,OO,6,250,69.0,10.0,11.0,-6.0
2015-01-24 14:50:00,B6,6,200,66.0,8.0,31.0,0.0
2015-01-24 15:20:00,UA,6,589,73.0,8.0,8.0,8.0
2015-01-24 15:23:00,NK,6,1379,184.0,10.0,9.0,-1.0
2015-01-24 15:39:00,EV,6,633,87.0,7.0,11.0,47.0
2015-01-24 16:24:00,WN,6,849,141.0,5.0,9.0,29.0
2015-01-24 16:42:00,WN,6,302,43.0,8.0,7.0,12.0
2015-01-24 16:55:00,DL,6,259,49.0,8.0,20.0,-5.0
2015-01-24 17:38:00,WN,6,623,79.0,5.0,16.0,-2.0
2015-01-24 18:48:00,WN,6,447,68.0,3.0,6.0,-2.0
2015-01-24 19:32:00,UA,6,642,84.0,4.0,14.0,-3.0
2015-01-24 19:38:00,EV,6,912,104.0,8.0,13.0,38.0
2015-01-24 21:14:00,DL,6,2218,280.0,6.0,14.0,125.0
2015-01-25 06:01:00,WN,7,717,113.0,5.0,28.0,-4.0
2015-01-25 06:22:00,AA,7,1438,211.0,8.0,16.0,-6.0
2015-01-25 07:04:00,B6,7,1028,131.0,7.0,11.0,-6.0
2015-01-25 07:20:00,UA,7,1635,209.0,8.0,23.0,0.0
2015-01-25 08:31:00,NK,7,733,120.0,20.0,9.0,1.0
2015-01-25 08:33:00,OO,7,715,103.0,8.0,12.0,-8.0
2015-01-25 08:38:00,WN,7,583,81.0,22.0,12.0,-7.0
2015-01-25 08:46:00,WN,7,969,112.0,4.0,8.0,-4.0
2015-01-25 09:15:00,MQ,7,672,91.0,4.0,15.0,-5.0
2015-01-25 09:24:00,OO,7,237,46.0,7.0,21.0,16.0
2015-01-25 09:28:00,WN,7,368,55.0,32.0,9.0,-2.0
2015-01-25 10:50:00,WN,7,1618,204.0,4.0,9.0,5.0
2015-01-25 10:56:00,AA,7,247,47.0,5.0,13.0,-4.0
2015-01-25 11:15:00,AS,7,571,76.0,4.0,19.0,-15.0
2015-01-25 11:21:00,DL,7,1990,249.0,13.0,15.0,-3.0
2015-01-25 11:46:00,UA,7,2405,318.0,4.0,9.0,20.0
2015-01-25 12:04:00,DL,7,1306,177.0,3.0,12.0,9.0
2015-01-25 13:00:00,MQ,7,309,50.0,11.0,7.0,140.0
2015-01-25 13:10:00,MQ,7,409,57.0,6.0,55.0,21.0
2015-01-25 13:47:00,US,7,2402,292.0,6.0,16.0,-1.0
2015-01-25 15:19:00,DL,7,1590,186.0,14.0,24.0,4.0
2015-01-25 15:38:00,MQ,7,265,61.0,10.0,9.0,98.0
2015-01-25 15:55:00,EV,7,642,117.0,7.0,13.0,-5.0
2015-01-25 17:05:00,DL,7,1727,203.0,9.0,15.0,-4.0
2015-01-25 17:09:00,AS,7,2562,343.0,4.0,16.0,-6.0
2015-01-25 17:15:00,WN,7,239,50.0,5.0,6.0,15.0
2015-01-25 17:45:00,MQ,7,693,113.0,5.0,18.0,20.0
2015-01-25 18:15:00,WN,7,756,113.0,4.0,8.0,40.0
2015-01-25 19:13:00,WN,7,483,75.0,6.0,8.0,33.0
2015-01-25 19:52:00,UA,7,413,54.0,6.0,17.0,57.0
2015-01-25 20:42:00,AA,7,337,49.0,3.0,16.0,-3.0
2015-01-25 22:31:00,MQ,7,312,48.0,3.0,11.0,36.0
2015-01-25 22:41:00,DL,7,153,28.0,4.0,15.0,-9.0
2015-01-26 05:44:00,EV,1,912,144.0,11.0,14.0,-1.0
2015-01-26 06:01:00,UA,1,414,65.0,5.0,13.0,1.0
2015-01-26 07:31:00,AA,1,1389,197.0,6.0,29.0,1.0
2015-01-26 08:33:00,F9,1,1709,200.0,8.0,15.0,-7.0
2015-01-26 09:20:00,WN,1,519,81.0,3.0,8.0,-5.0
2015-01-26 10:00:00,B6,1,846,107.0,4.0,10.0,-5.0
2015-01-26 10:27:00,AA,1,1652,212.0,7.0,22.0,37.0
2015-01-26 12:10:00,OO,1,541,78.0,5.0,7.0,-4.0
2015-01-26 12:53:00,EV,1,374,58.0,3.0,27.0,-8.0
2015-01-26 14:00:00,AA,1,1017,114.0,2.0,10.0,-5.0
2015-01-26 15:07:00,WN,1,1592,194.0,5.0,9.0,87.0
2015-01-26 16:00:00,WN,1,546,75.0,10.0,15.0,-5.0
2015-01-26 16:28:00,US,1,646,89.0,4.0,16.0,13.0
2015-01-26 17:50:00,OO,1,425,58.0,4.0,22.0,-5.0
2015-01-26 18:36:00,HA,1,216,42.0,8.0,7.0,-11.0
2015-01-26 19:12:00,EV,1,253,43.0,5.0,14.0,-7.0
2015-01-26 19:21:00,EV,1,970,124.0,7.0,20.0,3.0
2015-01-26 20:00:00,MQ,1,561,86.0,9.0,16.0,-5.0
2015-01-26 20:06:00,WN,1,453,68.0,5.0,13.0,-4.0
2015-01-26 20:22:00,MQ,1,931,133.0,3.0,22.0,-8.0
2015-01-26 21:43:00,NK,1,1120,176.0,11.0,11.0,-14.0
2015-01-26 22:43:00,DL,1,1947,223.0,8.0,22.0,-2.0
2015-01-27 05:55:00,B6,2,1189,173.0,9.0,11.0,-10.0
2015-01-27 07:32:00,NK,2,581,97.0,8.0,12.0,-3.0
2015-01-27 08:30:00,NK,2,177,33.0,9.0,14.0,-7.0
2015-01-27 08:33:00,WN,2,386,64.0,3.0,10.0,-2.0
2015-01-27 08:45:00,AA,2,192,36.0,15.0,15.0,-5.0
2015-01-27 09:09:00,EV,2,201,43.0,9.0,8.0,-14.0
2015-01-27 09:55:00,HA,2,102,22.0,7.0,14.0,-9.0
2015-01-27 10:09:00,OO,2,421,61.0,7.0,15.0,93.0
2015-01-27 10:37:00,US,2,1972,229.0,4.0,14.0,47.0
2015-01-27 13:20:00,WN,2,251,42.0,3.0,10.0,-5.0
2015-01-27 15:44:00,WN,2,197,44.0,5.0,10.0,-1.0
2015-01-27 15:44:00,NK,2,926,117.0,5.0,11.0,-16.0
2015-01-27 16:21:00,WN,2,583,76.0,4.0,11.0,1.0
2015-01-27 17:22:00,EV,2,310,57.0,7.0,8.0,-6.0
2015-01-27 18:03:00,WN,2,879,134.0,5.0,7.0,3.0
2015-01-27 18:44:00,MQ,2,312,47.0,20.0,7.0,-13.0
2015-01-27 18:59:00,AA,2,936,138.0,6.0,11.0,-1.0
2015-01-27 19:35:00,OO,2,695,86.0,4.0,18.0,1.0
2015-01-27 19:50:00,WN,2,223,46.0,2.0,10.0,-5.0
2015-01-27 20:13:00,OO,2,911,121.0,5.0,17.0,-10.0
2015-01-27 20:38:00,WN,2,304,51.0,9.0,8.0,-7.0
2015-01-28 00:45:00,UA,3,1222,135.0,6.0,15.0,0.0
2015-01-28 06:02:00,EV,3,83,24.0,5.0,28.0,-3.0
2015-01-28 06:32:00,WN,3,1246,162.0,3.0,12.0,-8.0
2015-01-28 06:52:00,WN,3,283,54.0,5.0,35.0,-3.0
2015-01-28 07:33:00,AA,3,641,89.0,8.0,11.0,-3.0
2015-01-28 07:38:00,DL,3,226,38.0,7.0,20.0,-7.0
2015-01-28 07:53:00,AA,3,1205,175.0,6.0,14.0,-2.0
2015-01-28 08:39:00,DL,3,2079,280.0,4.0,35.0,-1.0
2015-01-28 10:03:00,WN,3,1587,178.0,6.0,34.0,-2.0
2015-01-28 11:21:00,EV,3,657,105.0,10.0,8.0,-1.0
2015-01-28 11:47:00,WN,3,479,71.0,3.0,7.0,-3.0
2015-01-28 11:53:00,WN,3,651,93.0,5.0,17.0,-2.0
2015-01-28 12:07:00,DL,3,591,94.0,8.0,12.0,-3.0
2015-01-28 12:16:00,UA,3,1721,239.0,7.0,10.0,11.0
2015-01-28 13:41:00,WN,3,296,48.0,2.0,11.0,-4.0
2015-01-28 15:45:00,UA,3,1065,177.0,14.0,12.0,-11.0
2015-01-28 16:50:00,MQ,3,408,59.0,3.0,20.0,-5.0
2015-01-28 17:54:00,WN,3,738,113.0,4.0,50.0,-1.0
2015-01-28 19:30:00,UA,3,854,101.0,7.0,16.0,0.0
2015-01-28 21:53:00,VX,3,2611,281.0,9.0,8.0,-2.0
2015-01-28 21:56:00,DL,3,373,59.0,6.0,19.0,2.0
2015-01-29 00:10:00,US,4,1773,189.0,7.0,11.0,-5.0
2015-01-29 05:25:00,OO,4,996,120.0,7.0,12.0,-5.0
2015-01-29 05:53:00,WN,4,251,47.0,5.0,8.0,-7.0
2015-01-29 07:14:00,MQ,4,224,44.0,12.0,40.0,-6.0
2015-01-29 07:53:00,AA,4,1085,145.0,8.0,21.0,-6.0
2015-01-29 08:10:00,WN,4,667,114.0,4.0,9.0,-5.0
2015-01-29 08:18:00,US,4,449,67.0,24.0,13.0,-7.0
2015-01-29 09:27:00,AA,4,946,140.0,3.0,17.0,-3.0
2015-01-29 09:42:00,MQ,4,551,86.0,5.0,17.0,-3.0
2015-01-29 09:46:00,B6,4,413,75.0,6.0,11.0,-10.0
2015-01-29 09:52:00,WN,4,283,46.0,7.0,12.0,122.0
2015-01-29 11:55:00,OO,4,308,53.0,19.0,17.0,10.0
2015-01-29 13:16:00,WN,4,342,52.0,4.0,14.0,1.0
2015-01-29 14:03:00,B6,4,1674,210.0,6.0,20.0,9.0
2015-01-29 14:28:00,B6,4,1428,203.0,7.0,26.0,8.0
2015-01-29 14:41:00,WN,4,689,110.0,6.0,7.0,-4.0
2015-01-29 14:51:00,WN,4,735,102.0,4.0,18.0,1.0
2015-01-29 15:45:00,AA,4,1205,147.0,24.0,8.0,-11.0
